id,title,overview,keywords,release_date,vote_average,vote_count,popularity,genres
211557,Vessel,"Vessel is the story of the passengers of Flight 298, a red-eye on its way from Boston to San Francisco. Midway through the flight the passengers encounter an otherworldly force and are subsequently thrown into a fight for their lives. The story focuses on Danny (an everyday traveler), Emma (a flight attendant), Chloe (an unattended underage passenger) and Jim and Murray (the two pilots). Written by Anonymous",[],2012-10-28,5.9,8,322.553,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]"
838,American Graffiti,A couple of high school graduates spend one final night cruising the strip with their buddies before they go off to college.,"[{""id"": 455, ""name"": ""farewell""}, {""id"": 578, ""name"": ""rock and roll""}, {""id"": 642, ""name"": ""robbery""}, {""id"": 699, ""name"": ""love at first sight""}, {""id"": 830, ""name"": ""car race""}, {""id"": 1224, ""name"": ""radio station""}, {""id"": 1927, ""name"": ""car breakdown""}, {""id"": 2016, ""name"": ""vandalism""}, {""id"": 2135, ""name"": ""radio""}, {""id"": 3740, ""name"": ""radio presenter""}, {""id"": 3800, ""name"": ""airplane""}, {""id"": 33885, ""name"": ""car""}, {""id"": 208349, ""name"": ""child""}]",1973-08-01,6.9,324,19.326.115,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]"
40862,Iraq for Sale: The War Profiteers,"Documentary portraying the actions of U.S. corporate contractors in the U.S.-Iraq war. Interviews with employees and former employees of such companies as Halliburton, CACI, and KBR suggest that government cronyism is behind apparent ""sweetheart"" deals that give such contractors enormous freedom to profit from supplying support and material to American troops while providing little oversight. Survivors of employees who were killed discuss the claim that the companies cared more for profit than for the welfare of their own workers, and soldiers indicate that the quality of services provided is sub-standard and severely in contradiction to the comparatively huge profits being generated. Also depicted are the unsuccessful attempts by the filmmakers to get company spokesmen to respond to the charges made by the interviewees.",[],2006-01-01,8.0,6,1.517.771,"[{""id"": 99, ""name"": ""Documentary""}]"
13158,Aqua Teen Hunger Force Colon Movie Film for Theaters,"An action epic that explores the origins of the Aqua Teen Hunger Force (better known as Master Shake, Frylock, and Meatwad,) who somehow become pitted in a battle over an immortal piece of exercise equipment.","[{""id"": 409, ""name"": ""africa""}, {""id"": 8636, ""name"": ""blood splatter""}, {""id"": 9887, ""name"": ""surrealism""}, {""id"": 11221, ""name"": ""blood""}, {""id"": 14544, ""name"": ""robot""}, {""id"": 161919, ""name"": ""adult animation""}]",2007-04-13,6.5,35,1.453.146,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}]"
84332,Safety Not Guaranteed,Three magazine employees head out on an assignment to interview a guy who placed a classified ad seeking a companion for time travel.,"[{""id"": 4379, ""name"": ""time travel""}]",2012-06-08,6.8,556,25.186.002,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 18, ""name"": ""Drama""}]"
74510,Kevin Hart: Laugh at My Pain,Experience the show that quickly became a national phenomenon. Get an up-close and personal look at Kevin Hart back in Philly where he began his journey to become one of the funniest comedians of all time. You will laugh 'til it hurts!,"[{""id"": 9716, ""name"": ""stand-up comedy""}]",2011-09-09,7.7,43,5.498.834,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 99, ""name"": ""Documentary""}]"
74725,Kill List,"Nearly a year after a botched job, a hitman takes a new assignment with the promise of a big payoff for three killings. What starts off as an easy task soon unravels, sending the killer into the heart of darkness.","[{""id"": 612, ""name"": ""hotel""}, {""id"": 1157, ""name"": ""wife husband relationship""}, {""id"": 2708, ""name"": ""hitman""}, {""id"": 4884, ""name"": ""infection""}, {""id"": 5774, ""name"": ""forest""}, {""id"": 6158, ""name"": ""cult""}, {""id"": 10093, ""name"": ""priest""}, {""id"": 13112, ""name"": ""murderer""}, {""id"": 14707, ""name"": ""brutality""}, {""id"": 157775, ""name"": ""bonfire""}, {""id"": 160588, ""name"": ""ceremony""}, {""id"": 162380, ""name"": ""ex soldier""}, {""id"": 162745, ""name"": ""ritual sacrifice""}, {""id"": 177964, ""name"": ""contract killer""}, {""id"": 206440, ""name"": ""video tape""}, {""id"": 209568, ""name"": ""folk horror""}, {""id"": 210012, ""name"": ""mumblegore""}]",2011-09-02,6.0,210,12.203.041,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]"
58428,The Innkeepers,"During the final days at the Yankee Pedlar Inn, two employees determined to reveal the hotel's haunted past begin to experience disturbing events as old guests check in for a stay.","[{""id"": 139, ""name"": ""anti terror""}, {""id"": 321, ""name"": ""terror""}, {""id"": 4552, ""name"": ""beer""}, {""id"": 6152, ""name"": ""supernatural""}, {""id"": 13161, ""name"": ""towel""}, {""id"": 157337, ""name"": ""inn""}, {""id"": 157344, ""name"": ""phone""}, {""id"": 157409, ""name"": ""whispering""}, {""id"": 201748, ""name"": ""casa encantada""}, {""id"": 210012, ""name"": ""mumblegore""}]",2011-12-01,5.4,219,14.386.807,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]"
8416,The Conformist,"A weak-willed Italian man becomes a fascist flunky who goes abroad to arrange the assassination of his old teacher, now a political dissident.","[{""id"": 90, ""name"": ""paris""}, {""id"": 131, ""name"": ""italy""}, {""id"": 782, ""name"": ""assassin""}, {""id"": 1755, ""name"": ""fascism""}, {""id"": 8077, ""name"": ""benito mussolini""}]",1970-10-21,7.6,127,8.429.295,"[{""id"": 18, ""name"": ""Drama""}]"
36584,Interview with the Assassin,"Out of work TV cameraman Ron Kobelski is approached by his formerly reclusive neighbor Walter Ohlinger. Ohlinger claims that he was the mysterious ""second gunman"" that shot and killed President Kennedy. Ohlinger has kept quiet all these years, but has decided to tell his story now that he has been diagnosed with terminal cancer. Kobelski is skeptical of his neighbor's story, after his investigations provide ambiguous answers. His attitude changes, however, after he receives threatening messages on his answering machine, and spots shadowy figures in his backyard. Is Ohlinger telling the truth? Or is there a bigger conspiracy at work?","[{""id"": 441, ""name"": ""assassination""}, {""id"": 2340, ""name"": ""paranoia""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 10410, ""name"": ""conspiracy""}]",2002-05-09,5.6,5,471.264,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]"
13429,Donkey Punch,"Three hot girls, four guys, and one mega-swanky yacht collide for a serious night of drugs and sexual deviancy. One debaucherous act goes too far though, turning this teen joy ride into a weekend of bloody bedlam.",[],2008-07-18,4.5,52,3.283.886,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]"
9022,All the Boys Love Mandy Lane,"Beautiful Mandy Lane isn't a party girl but, when classmate Chloe invites the Texas high school student to a bash in the countryside, she reluctantly accepts. After hitching a ride with a vaguely scary older man, the teens arrive at their destination. Partying ensues, and Mandy's close pal, Emmet, keeps a watchful eye on the young males making a play for Mandy. Then two of the students are murdered.","[{""id"": 1252, ""name"": ""suicide attempt""}, {""id"": 1419, ""name"": ""gun""}, {""id"": 1556, ""name"": ""texas""}, {""id"": 1583, ""name"": ""mass murder""}, {""id"": 3009, ""name"": ""farm worker""}, {""id"": 3152, ""name"": ""planned murder""}, {""id"": 3258, ""name"": ""beauty""}, {""id"": 3737, ""name"": ""dying and death""}, {""id"": 4373, ""name"": ""fraud""}, {""id"": 4812, ""name"": ""plan""}, {""id"": 4902, ""name"": ""surprise""}, {""id"": 4932, ""name"": ""farm""}, {""id"": 4942, ""name"": ""victim of murder""}, {""id"": 5514, ""name"": ""conspiracy of murder""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 14751, ""name"": ""youth""}, {""id"": 155884, ""name"": ""beautiful girl""}, {""id"": 189421, ""name"": ""female corpse""}]",2008-02-15,5.7,209,12.284.939,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]"
22530,Bled,"Sai, a young artist living in a downtown warehouse delves into an ancient world of blood and lust. An enigmatic foreigner seduces her to try a long forgotten drug making her the prey of a dimensional vampire who needs her new found hunger for blood to cross over from his world to hers.","[{""id"": 3133, ""name"": ""vampire""}, {""id"": 3628, ""name"": ""daywalker""}]",2008-01-01,3.8,4,1.039.149,"[{""id"": 27, ""name"": ""Horror""}]"
288,High Noon,High Noon is about a recently freed leader of a gang of bandits in the desert who is looking to get revenge on the Sheriff who put him in jail. A legendary western film from the Austrian director Fred Zinnemann.,"[{""id"": 75, ""name"": ""gunslinger""}, {""id"": 797, ""name"": ""showdown""}, {""id"": 5572, ""name"": ""fistfight""}, {""id"": 11011, ""name"": ""morality""}, {""id"": 11207, ""name"": ""u.s. marshal""}, {""id"": 14643, ""name"": ""battle""}, {""id"": 15108, ""name"": ""justice""}, {""id"": 18522, ""name"": ""one against many""}, {""id"": 166552, ""name"": ""quick draw""}, {""id"": 174244, ""name"": ""brawl""}, {""id"": 188907, ""name"": ""street shootout""}]",1952-03-27,7.6,334,18.644.023,"[{""id"": 37, ""name"": ""Western""}]"
14275,Hoop Dreams,"This documentary follows two inner-city Chicago residents, Arthur Agee and William Gates, as they follow their dreams of becoming basketball superstars. Beginning at the start of their high school years, and ending almost 5 years later, as they start college, we watch the boys mature into men, still retaining their ""Hoop Dreams"".","[{""id"": 520, ""name"": ""chicago""}, {""id"": 1483, ""name"": ""sports team""}, {""id"": 2394, ""name"": ""ghetto""}, {""id"": 2398, ""name"": ""narration""}, {""id"": 3616, ""name"": ""college""}, {""id"": 6075, ""name"": ""sport""}, {""id"": 6496, ""name"": ""basketball""}, {""id"": 8635, ""name"": ""high school sports""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 33905, ""name"": ""inner city""}, {""id"": 33910, ""name"": ""high school student""}]",1994-09-12,7.7,87,9.188.431,"[{""id"": 99, ""name"": ""Documentary""}]"
2287,Rize,"A documentary film that highlights two street derived dance styles, Clowing and Krumping, that came out of the low income neighborhoods of L.A.. Director David LaChapelle interviews each dance crew about how their unique dances evolved. A new and positive activity away from the drugs, guns, and gangs that ruled their neighborhood. A raw film about a growing sub-culture movements in America.","[{""id"": 542, ""name"": ""street gang""}, {""id"": 898, ""name"": ""hip-hop""}, {""id"": 1691, ""name"": ""dance""}, {""id"": 1721, ""name"": ""fight""}, {""id"": 1974, ""name"": ""breakdance""}, {""id"": 2394, ""name"": ""ghetto""}, {""id"": 4344, ""name"": ""musical""}, {""id"": 4507, ""name"": ""clowning""}, {""id"": 10726, ""name"": ""gang""}, {""id"": 12670, ""name"": ""los angeles""}]",2005-01-15,5.9,13,1.623.769,"[{""id"": 99, ""name"": ""Documentary""}]"
18734,L.I.E.,"In this biting and disturbing coming-of-age tale from writer-director Michael Cuesta, life is bittersweet along the L.I.E., also known as the Long Island Expressway, as suburban teen Howie Blitzer learns all too clearly. In the space of a week, he loses nearly everything and everyone he knows and is left to navigate his adolescence virtually unsupervised.","[{""id"": 10183, ""name"": ""independent film""}]",2001-01-20,6.7,31,7.731.064,"[{""id"": 18, ""name"": ""Drama""}]"
206197,The Sisterhood of Night,"When a teenage girl says she's the victim of a secret network called The Sisterhood of Night, a quiet suburban town becomes the backdrop for a modern-day Salem witch trial.","[{""id"": 616, ""name"": ""witch""}, {""id"": 187056, ""name"": ""woman director""}]",2015-04-10,6.5,31,2.868.942,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]"
26837,B-Girl,"A young female breakdancer, Angel, moves to Los Angeles after an attack by an ex-boyfriend nearly ends her dance career forever. B-Girl follows Angel through recovery and acceptance of a new life as she busts a move into the male-centric world of underground hip hop.","[{""id"": 246, ""name"": ""dancing""}, {""id"": 898, ""name"": ""hip-hop""}, {""id"": 155449, ""name"": ""b-girl""}, {""id"": 181208, ""name"": ""street dance""}, {""id"": 181210, ""name"": ""b-boying""}, {""id"": 181211, ""name"": ""b-girling""}, {""id"": 181217, ""name"": ""dance crew""}, {""id"": 187056, ""name"": ""woman director""}]",2009-07-29,5.5,7,631.571,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]"
7859,Half Nelson,"Despite his dedication to the junior-high students who fill his classroom, idealistic teacher Dan Dunne leads a secret life of addiction that the majority of his students will never know. But things change when a troubled student Drey makes a startling discovery of his secret life, causing a tenuous bond between the two that could either end disastrously or provide a catalyst of hope.","[{""id"": 248, ""name"": ""date""}, {""id"": 1595, ""name"": ""ex-girlfriend""}, {""id"": 3797, ""name"": ""bicycle""}, {""id"": 7928, ""name"": ""crack""}, {""id"": 10183, ""name"": ""independent film""}]",2006-08-11,6.5,240,12.378.031,"[{""id"": 18, ""name"": ""Drama""}]"
302579,Naturally Native,"Naturally Native follows the lives, loves, pain, joy and relationships of three sisters as they attempt to start their own business. Of American Indian ancestry, but adopted by white foster parents as young children, each sister has her own identity issues and each has chosen a very different career path. Now dedicated to starting a Native cosmetic business, they attempt to overcome obstacles both in the business world and in the home. A touching love story of family and culture, Naturally Native also interweaves a subtle, but strong wake-up call regarding the treatment of Native people in corporate America. Naturally Native also provides some insight into tribal infrastructure and gaming issues.","[{""id"": 10322, ""name"": ""native american""}, {""id"": 12425, ""name"": ""racism""}, {""id"": 18035, ""name"": ""family""}, {""id"": 187056, ""name"": ""woman director""}]",1999-10-08,0.0,0,578.798,"[{""id"": 18, ""name"": ""Drama""}]"
